Haralick1,Haralick2,Haralick3,Haralick4,Haralick5,Haralick6,Haralick7,Haralick8,Haralick9,Haralick10,Haralick11,Haralick12,Haralick13,Class
0.001820665,9.925113304,0.990953052,548.6269747,0.384468884,300.726313,2184.582786,7.316584765,9.858163089,0.000915783,2.767677183,-0.441200524,0.99794067,0
0.001499793,5.347724804,0.998966501,2587.373688,0.502491131,239.0044041,10344.14703,8.204969403,10.17310824,0.001163571,2.308852447,-0.58909991,0.999888571,0
0.0023845,3.244853074,0.996757822,500.5014338,0.500385439,232.8711736,1998.760882,7.402624384,9.253314371,0.001507454,2.103214342,-0.55554327,0.999557518,0
0.002029435,2.428916119,0.999348965,1865.462288,0.579718865,309.5093025,7459.420236,8.1391549,9.648474678,0.001325765,1.937932079,-0.649465308,0.99994965,0
0.000835077,10.53729841,0.998226932,2971.292546,0.361420362,220.880688,11874.63288,8.560636219,11.17789678,0.000662358,2.847181427,-0.524557089,0.999811768,0
0.001220702,2.759253126,0.999375081,2207.868037,0.534200379,256.6939687,8828.712896,8.487782029,10.19763512,0.001145103,2.00541,-0.63850728,0.999961994,0
0.003056452,3.572300753,0.997702058,777.2696923,0.575900194,272.017428,3105.506468,7.587147727,9.239683592,0.001243776,2.016458838,-0.5983722,0.99979227,0
0.000998154,31.99510809,0.993713481,2547.121187,0.346619247,221.8249785,10156.48964,8.161456865,10.97101366,0.000763041,3.243876724,-0.470488811,0.999351392,0
0.001350123,14.6126802,0.987843097,601.2214957,0.361275255,263.9650127,2390.273303,7.552643078,10.24833687,0.000674562,2.88936839,-0.437690086,0.998242262,0
0.001452894,15.55729146,0.99522754,1631.637483,0.470759155,259.0073301,6510.992639,8.07574873,10.31841964,0.001097905,2.599788362,-0.542785047,0.999737862,0
0.001050001,11.91394388,0.995630185,1363.338497,0.331217857,293.6720923,5441.440045,7.925605097,10.64953898,0.000626102,2.913816042,-0.463687413,0.999137752,0
0.000167014,138.3481312,0.9722645,2494.060121,0.129156237,230.7604037,9837.892353,8.541333724,13.03322198,0.000197324,4.574092276,-0.278932737,0.99238187,0
0.003309201,9.619900383,0.998086095,2514.35444,0.609168533,313.0283317,10047.79786,7.952465291,9.552220611,0.001237797,2.138985739,-0.628887818,0.999912245,0
0.002620269,2.468158577,0.999640737,3435.713909,0.716178194,327.174931,13740.38748,8.451574079,9.53286039,0.001645351,1.612171395,-0.728515455,0.999990245,0
0.002409015,3.079130186,0.998835909,1323.006015,0.642811939,299.4539361,5288.944929,8.091834582,9.437802667,0.001532192,1.812807076,-0.671569748,0.999960253,0
0.000560293,67.0999746,0.982844173,1956.069918,0.255722871,211.7336638,7757.179699,8.226814535,11.79210345,0.000436633,3.922406522,-0.375585691,0.997679501,0
0.001333428,19.09151914,0.997662929,4086.656405,0.461451049,297.6216569,16327.5341,8.517030561,10.76376992,0.000867573,2.727792687,-0.569766257,0.999892319,0
0.00059795,30.54832921,0.993949028,2525.508175,0.351569753,287.7350525,10071.48437,8.435292545,11.46824101,0.000542171,3.330060032,-0.460380771,0.999415962,0
0.001454916,5.17583487,0.998718122,2019.712011,0.446993109,328.8499985,8073.672208,7.95791123,10.09858508,0.001008191,2.379973692,-0.550145921,0.999744609,0
0.002680075,15.01671005,0.997720139,3294.386241,0.469862734,309.7431606,13162.52825,7.914648154,10.17177588,0.000888377,2.65690121,-0.530880742,0.999649533,0
0.000901657,21.45256174,0.991971056,1336.423789,0.356532256,186.567512,5324.242594,7.919098344,10.72325535,0.000682317,3.076433531,-0.452532206,0.99896063,0
0.000705061,26.25038168,0.996784891,4085.600541,0.34064251,246.1031301,16316.15178,8.613458369,11.36147834,0.000594483,3.221988801,-0.510550288,0.999767976,0
0.002158892,8.605587616,0.997180664,1526.410978,0.47273898,263.8440045,6097.038326,7.802175284,9.971811504,0.001141176,2.594463735,-0.535894927,0.999631352,0
0.00237869,6.552187659,0.998535849,2238.051046,0.523717324,316.6261021,8945.651996,8.010284287,9.934851209,0.001137764,2.320117808,-0.583760267,0.999849139,0
0.001981055,2.787891935,0.998400841,871.7802714,0.540859302,295.2865528,3484.333194,7.764390586,9.471223572,0.001295748,2.010094667,-0.60039671,0.999839428,0
0.004412258,2.682856306,0.998600002,958.5135155,0.65961024,295.0952569,3831.371206,7.653812097,8.940491197,0.001620294,1.801685383,-0.660167149,0.999918268,0
0.001628558,15.58950643,0.989014951,710.1252642,0.42062869,325.2946101,2824.91155,7.494606869,10.0183868,0.000833718,2.810913755,-0.460882527,0.998621614,0
0.000607591,15.8763506,0.997963753,3898.480345,0.368733508,319.2182604,15578.04503,8.527054735,11.22227618,0.000684629,2.93368012,-0.511889665,0.999758757,0
0.000675356,25.33559298,0.992875954,1778.556027,0.271887262,257.9385826,7088.888516,8.115032582,11.29527758,0.000479065,3.371083171,-0.414375983,0.998554322,0
0.002729016,22.15755722,0.991630824,1324.030024,0.492522388,242.3749044,5273.96254,7.729740976,9.96730529,0.00109677,2.740201493,-0.520044161,0.999514631,0
0.001021,46.93202965,0.985086478,1574.494803,0.306313847,264.1291842,6251.047181,7.765113461,10.98224305,0.000560954,3.497030419,-0.383059781,0.997010581,0
0.001923419,7.23910046,0.995854018,872.9358368,0.433946609,260.3583509,3484.504247,7.632368125,9.9090644,0.000939739,2.511161432,-0.507349546,0.999356456,0
0.002058956,11.88473822,0.994656863,1113.624295,0.450369387,276.0179021,4442.612441,7.72483435,9.978451581,0.000974163,2.678229797,-0.517743233,0.999471126,0
0.001870894,19.64759065,0.994478973,1780.890185,0.436241492,272.6654517,7103.913149,7.928619628,10.31214158,0.000867599,2.825982124,-0.514048156,0.999560661,0
0.001079695,5.180373958,0.999079345,2814.001589,0.497541578,285.5315634,11250.82598,8.522569667,10.51900304,0.001048073,2.330410168,-0.602379317,0.999936814,0
0.001138942,20.34820376,0.99552255,2272.614846,0.349727809,206.6512303,9070.111178,8.020849518,10.86067041,0.000661954,3.157829651,-0.454729928,0.999099559,0
0.001682455,9.645729193,0.998433538,3080.490439,0.481005364,350.3929644,12312.31603,8.276706697,10.41926212,0.000899063,2.580427145,-0.5691516,0.999861153,0
0.003707878,2.793866462,0.99943056,2454.980118,0.634136395,299.4876318,9817.126604,8.00721522,9.344224137,0.0015111,1.902910487,-0.672469841,0.999957253,0
0.00025471,159.0068987,0.950539226,1608.502462,0.156283803,208.1469465,6275.002951,8.246316492,12.41126894,0.000230111,4.577195744,-0.29714937,0.993049848,0
0.001165294,9.909300445,0.997208776,1775.484602,0.437090678,249.1364714,7092.029107,8.163050337,10.45897249,0.000882501,2.594492849,-0.540871083,0.999758687,0
0.000621866,34.625587,0.990701635,1863.731796,0.3078386,242.1832389,7420.301597,8.32990739,11.35159783,0.000560496,3.324200233,-0.453888273,0.999289115,0
0.002112523,8.154797439,0.997712996,1783.825459,0.546061666,306.4300718,7127.147038,8.204027147,10.12633744,0.001008816,2.385938082,-0.596722186,0.99989649,0
0.001133848,25.09302721,0.993359429,1889.929942,0.404105152,300.4025078,7534.62674,8.158878359,10.79923337,0.000762712,2.997516423,-0.4940361,0.99954396,0
0.001649792,6.306484387,0.998488234,2086.886045,0.514669418,219.8174976,8341.237694,8.306981008,10.26044142,0.001178523,2.389397944,-0.597742703,0.999912828,0
0.000862328,51.43334183,0.981035054,1356.194025,0.299006899,236.4203975,5373.34276,7.910519992,11.01938394,0.000548592,3.384420785,-0.41030188,0.998170262,0
0.001684564,5.339011355,0.999052734,2818.521716,0.568793047,254.29882,11268.74785,8.331598039,10.06558489,0.001360054,2.123401589,-0.628872354,0.999945694,0
0.002329887,4.104534351,0.998019592,1036.863323,0.606160926,268.8095978,4143.348757,7.908066401,9.479138031,0.001552171,1.992796573,-0.629786296,0.999908969,0
0.005171726,6.658722168,0.994157538,570.8180027,0.597771257,246.8669373,2276.613289,7.322833529,8.971046828,0.001516472,2.144177859,-0.585233902,0.999667851,0
0.001310265,6.310002638,0.997866381,1479.098083,0.49208872,240.4497557,5910.082328,8.157606096,10.22453182,0.001032845,2.378645099,-0.572401196,0.999848004,0
0.001772461,10.39213782,0.997013648,1740.107515,0.557141447,227.1448956,6950.037922,8.091095777,10.00870091,0.001067392,2.340752356,-0.593411106,0.999880217,0
0.004446809,1.477770808,0.999675361,2276.977184,0.718486997,287.1974125,9106.430965,7.966332783,8.963618661,0.001919387,1.572367353,-0.724665097,0.999979382,0
0.00128112,5.092360819,0.999245554,3375.561972,0.488982949,296.6894189,13497.15553,8.419118953,10.45739297,0.000987536,2.329067826,-0.590955878,0.999914476,0
0.000521316,85.7770457,0.953210957,917.3040311,0.214125228,237.2557811,3583.439079,7.713982863,11.6580787,0.000353477,4.123836511,-0.273586159,0.986453675,0
0.002236916,6.130237808,0.997771045,1375.400503,0.534063926,329.0297962,5495.471775,7.972130441,9.903436169,0.001032323,2.346326279,-0.580963672,0.999834705,0
0.001595135,7.933694155,0.997140907,1387.814165,0.497287218,267.6226196,5543.322968,8.132467693,10.12890133,0.001020975,2.301312719,-0.580370773,0.999860566,0
0.001357153,6.976623111,0.996861036,1111.786458,0.474642528,199.9673905,4440.16921,8.05850571,10.202306,0.000977194,2.428962008,-0.555148164,0.99978051,0
0.002299933,12.86067208,0.992720304,884.4661234,0.497490431,256.9597534,3525.003821,7.602369424,9.736486044,0.001136127,2.538342402,-0.529054593,0.999486684,0
0.001014488,13.16879536,0.995391389,1429.23329,0.376050553,225.0219097,5703.764363,7.950385683,10.57490892,0.000906448,2.876304981,-0.479940067,0.99930031,0
0.002021893,15.5613952,0.988511893,679.7460649,0.455212889,202.7826901,2703.422864,7.541256203,9.685826042,0.001212966,2.610007065,-0.522513371,0.999400351,0
0.002005348,8.095704862,0.992115759,513.6987642,0.468422358,144.032277,2046.699352,7.447841983,9.612090883,0.001682034,2.479962097,-0.511486752,0.999245831,0
0.001602549,18.78682505,0.988035594,785.4640907,0.400754981,217.2049149,3123.069538,7.600016049,10.19735826,0.001130879,2.883389688,-0.457680103,0.998712198,0
0.001673551,49.68256575,0.993601342,3883.666789,0.344244201,293.345024,15484.98459,8.153415783,11.08976563,0.000579626,3.556103585,-0.452008336,0.999181207,1
0.001308214,14.60445871,0.9982185,4099.237009,0.358456261,323.3953063,16382.34358,8.278236486,10.97235128,0.000641486,2.973553889,-0.494011043,0.999599872,1
0.000470206,64.2350756,0.988380325,2764.106135,0.198706906,321.8976217,10992.18946,8.27489978,12.08409065,0.000303316,4.016145137,-0.342211849,0.996553956,1
0.000461219,49.04943276,0.988224544,2082.737303,0.2351796,206.5781839,8281.899777,8.293635013,11.67902311,0.000406589,3.755647169,-0.403836814,0.99853945,1
0.000918919,11.09296995,0.996129339,1433.243432,0.358445091,212.6208899,5721.880759,8.1248582,10.74531974,0.000754727,2.862176476,-0.49297337,0.999522388,1
0.000955029,24.56724569,0.987422484,976.9894166,0.308481083,222.6844948,3883.390421,7.742790471,10.71774033,0.000707196,3.285280228,-0.416707944,0.99809208,1
0.00237061,3.495210047,0.99864179,1287.223787,0.627023792,188.7895901,5145.399937,8.027538116,9.506021159,0.00162198,1.951894993,-0.653217982,0.99994376,1
0.00078905,24.21504233,0.992517031,1618.296095,0.360929194,284.1582686,6448.969338,8.295368518,11.1066094,0.00062313,3.112776379,-0.478259172,0.999496002,1
0.001245418,20.08499821,0.993664627,1585.625594,0.342182648,291.6474069,6322.417379,7.997575582,10.78061378,0.000694083,3.19601625,-0.46072179,0.99916073,1
0.000799281,17.12522202,0.990473482,898.9984819,0.297106046,285.2509342,3578.868706,7.871145663,10.86996567,0.000573796,3.153698976,-0.419533967,0.998333594,1
0.001486202,6.337868815,0.997683764,1368.493153,0.417301034,259.8293761,5467.634744,7.840640963,10.10147107,0.000835684,2.490272591,-0.5244143,0.999582613,1
0.001102906,10.24316018,0.996897648,1651.467413,0.425549851,260.284093,6595.626493,8.225829335,10.59625677,0.000817419,2.634545219,-0.534350673,0.999755858,1
0.001781944,2.837674715,0.999368998,2248.691323,0.544390385,309.8379429,8991.927619,8.210216672,9.865809052,0.001289585,2.023116016,-0.632138676,0.999941055,1
0.000842018,14.3344168,0.997689574,3102.417414,0.371364405,327.8715501,12395.33524,8.274213527,10.9475533,0.000690985,2.887173588,-0.4970415,0.99959573,1
0.000850555,5.325341424,0.998874029,2365.237675,0.445119634,236.9781949,9455.62536,8.496710918,10.67337603,0.000919537,2.40241329,-0.576881677,0.999905172,1
0.000961935,9.350711576,0.997774223,2101.054202,0.377426634,305.9545836,8394.866095,8.166253714,10.69483401,0.000751104,2.725556624,-0.509979369,0.999639517,1
0.000641024,40.69574666,0.984082924,1279.471082,0.230264384,316.2378144,5077.188581,7.946823521,11.39287367,0.000401605,3.626989708,-0.363898885,0.996636927,1
0.001286763,6.198016908,0.99763738,1311.881606,0.433746,305.1013818,5241.328409,7.901894312,10.13297389,0.000903482,2.470244756,-0.534024971,0.999665122,1
0.00094946,6.326204779,0.998452651,2044.507964,0.409856196,268.2525273,8171.705652,8.282805177,10.59877548,0.000913575,2.517596843,-0.546020213,0.999814059,1
0.001564588,7.10275368,0.998101684,1871.55063,0.475503607,316.0237315,7479.099766,8.065795672,10.17717377,0.00101753,2.407836211,-0.560617325,0.999802898,1
0.00262446,3.24555733,0.997617892,681.2711712,0.530402713,287.2331169,2721.839127,7.473196456,9.244243867,0.001448893,2.089600115,-0.573280931,0.999680537,1
0.000579263,14.33078456,0.996811922,2247.892216,0.30898705,184.6033164,8977.238081,8.330708052,11.18973297,0.000728832,3.052131022,-0.474746418,0.999497943,1
0.000962983,10.8118348,0.996758625,1668.107573,0.346582083,267.9245276,6661.618457,8.103155831,10.75073031,0.000698298,2.851375142,-0.48791027,0.999484109,1
0.001708655,7.804790002,0.996267365,1045.584182,0.393670009,268.0946698,4174.531938,7.668227101,10.09091428,0.000842979,2.616140862,-0.488631355,0.99921458,1
0.001955066,23.92389998,0.992152451,1525.245488,0.425014489,281.0583398,6077.058053,7.746696331,10.18113854,0.00081906,2.765805429,-0.493282013,0.999299779,1
0.00067193,22.82528104,0.996325011,3105.542096,0.339856465,243.6713226,12399.3431,8.489980229,11.40683387,0.000604344,3.101404331,-0.478245031,0.999578089,1
0.001363347,14.6020207,0.987233801,572.1373436,0.360049286,263.8897468,2273.947354,7.525809238,10.22664583,0.000690475,2.892295848,-0.434608601,0.998125275,1
0.001779752,5.331165222,0.998095457,1399.983487,0.451855476,295.1075772,5594.602783,7.753328256,9.886338156,0.001096796,2.385765326,-0.537198925,0.999623983,1
0.001058869,8.655574649,0.997667542,1856.059746,0.37816791,274.762436,7415.583409,8.15316313,10.62929494,0.00074842,2.670879335,-0.514983246,0.999660145,1
0.001481909,10.38983634,0.996408915,1446.784739,0.32729049,294.1345312,5776.749119,7.692332353,10.39105702,0.00063585,2.839199645,-0.450876384,0.998729891,1
0.001917113,8.139284265,0.996622946,1205.485055,0.559555839,218.4930708,4813.800937,8.015789791,9.798340277,0.001443534,2.138445034,-0.604382728,0.999885502,1
0.001168888,11.1173804,0.996403042,1545.710706,0.400910562,290.6513489,6171.725442,8.034422357,10.53156809,0.000849233,2.730606899,-0.504259898,0.99955646,1
0.002317354,1.755087161,0.999435661,1555.064076,0.615189037,348.2471355,6218.501216,7.988586981,9.3387981,0.001372336,1.725371904,-0.664468931,0.999950073,1
0.001866985,8.828226886,0.994658848,826.6355194,0.489134992,290.566802,3297.713851,7.773895117,9.908900342,0.001050968,2.444901453,-0.538627727,0.999628707,1
0.000634548,32.750568,0.996194393,4304.553492,0.336242351,292.3790017,17185.4634,8.721335757,11.50342487,0.000589573,3.201086915,-0.512045001,0.999793673,1
0.006719494,3.175742177,0.998902875,1447.478573,0.693311134,344.241741,5786.73855,7.594635654,8.755712676,0.001709531,1.812257135,-0.685919824,0.999942778,1
0.000865165,20.31063298,0.996928062,3305.849789,0.333841895,274.2678612,13203.08852,8.369007575,11.22121799,0.000611777,3.203662123,-0.478552859,0.999543407,1
0.001151488,8.023205642,0.999051224,4228.644174,0.426786953,297.7769011,16906.55349,8.520803163,10.83686704,0.000803914,2.610658549,-0.559812054,0.999880524,1
0.000829833,11.47399304,0.998374843,3530.464471,0.387615192,249.5139793,14110.38389,8.633941042,11.19449975,0.000685354,2.856078476,-0.534891104,0.99985075,1
0.000747081,29.86310896,0.990805802,1624.604051,0.286219039,264.7794841,6468.553094,8.131999563,11.27457056,0.000510322,3.378707398,-0.420815649,0.998628408,1
0.00060312,18.01026856,0.997315492,3354.637643,0.392703098,303.1485152,13400.5403,8.716925888,11.45039048,0.000661261,2.995431854,-0.517166855,0.999821643,1
0.002167024,21.97547225,0.985554898,761.7820704,0.451182126,275.7917044,3025.152809,7.540041196,9.800099684,0.000883303,2.740615026,-0.504562173,0.99924217,1
0.001131639,17.40919666,0.991295553,999.9809802,0.374038856,219.6266456,3982.514724,7.876279081,10.59302026,0.000804045,3.08999662,-0.46255191,0.999094644,1
0.000987418,17.31711767,0.995095753,1765.880058,0.387788354,315.1466739,7046.203113,8.231171457,10.87619974,0.000700422,3.003773498,-0.497342837,0.999597371,1
0.000670443,15.49050055,0.995251906,1631.16927,0.318044059,290.6421061,6509.186581,8.153108139,11.03580253,0.000586201,3.08236034,-0.459712037,0.999259307,1
0.001767705,8.791033268,0.992301603,571.0768132,0.416244088,252.752345,2275.51622,7.436901766,9.807369145,0.001033005,2.679237438,-0.478310439,0.998878832,1
0.002413467,2.781667294,0.997893553,660.3485695,0.560573279,209.6175103,2638.612611,7.577348633,9.248667108,0.001850385,2.020452003,-0.59573781,0.999790629,1
0.002242452,4.320415098,0.997702175,940.2406385,0.541173398,292.1504303,3756.642139,7.72948381,9.501661528,0.001393032,2.17359189,-0.589189966,0.99980909,1
0.000878063,13.65279953,0.997772816,3065.413199,0.396021809,252.8631844,12247.99999,8.397707259,10.94437308,0.000715792,2.831273434,-0.521609312,0.999760805,1
0.001974761,2.354553713,0.999116528,1332.710514,0.595249297,221.4672959,5328.487501,8.122126029,9.622087503,0.001271194,1.864463674,-0.649800156,0.99994843,1
0.001109982,13.913437,0.995012332,1394.970059,0.427390878,258.9956202,5565.966799,8.073473794,10.50625872,0.000833338,2.691186721,-0.515877982,0.999624944,1
0.001856513,4.109506426,0.997653035,875.567207,0.489124234,277.0180177,3498.159322,7.60774155,9.569038721,0.001197444,2.220188367,-0.553597668,0.999639379,1
0.002332341,3.978955422,0.999037778,2067.916939,0.530798407,370.6914955,8267.688799,8.053435422,9.870077869,0.001031296,2.211768326,-0.602637328,0.99989335,1
0.001287097,25.06434799,0.988544872,1094.501458,0.32866834,283.9772632,4352.941486,7.788417186,10.73627708,0.000649957,3.311215704,-0.419971229,0.998237317,1
0.001363596,7.353754976,0.998332827,2205.433465,0.410454324,267.3097578,8814.380103,7.963864947,10.34014775,0.000864657,2.581068857,-0.516664293,0.999589808,1
0.001240076,16.46525276,0.993220365,1214.796053,0.414607644,302.1199045,4842.718958,8.054030419,10.61258195,0.000789005,2.795854118,-0.496412194,0.999488507,1
0.00132056,11.84151262,0.995615418,1350.809283,0.381533011,294.5874012,5391.395619,7.93322014,10.43232404,0.000823023,2.805490043,-0.49609595,0.999453336,1
0.000666129,26.69134105,0.99429288,2338.553877,0.281868775,213.2548736,9327.524166,8.171754439,11.35663742,0.000476455,3.390079646,-0.41851313,0.998699472,1
0.005567344,2.252382313,0.999210582,1426.927237,0.602023303,389.079556,5705.456566,7.274573563,8.679926991,0.001393077,1.852436266,-0.617816833,0.999770682,1
0.001846444,1.460951648,0.999593313,1796.239162,0.640934603,263.9476071,7183.495695,8.220691071,9.465220784,0.001749043,1.651616271,-0.690342761,0.999974983,1
0.001748781,5.763653509,0.99536112,621.3013535,0.441279765,214.9809905,2479.44176,7.61681687,9.812787632,0.001018541,2.442142125,-0.517742996,0.999424809,1
0.002022966,3.922566779,0.99640578,545.7794241,0.474854202,268.4712534,2179.19513,7.473889709,9.466075273,0.001217849,2.228953434,-0.539452829,0.999511892,1
0.001293714,6.56188199,0.996181597,859.3889432,0.394131659,259.6080045,3430.993891,7.752573421,10.10716108,0.001069081,2.537065981,-0.504299917,0.999400684,1
0.002882309,1.436102942,0.99963183,1950.470325,0.679812676,304.0766143,7800.445197,8.166775593,9.270645736,0.001616511,1.573575655,-0.708306783,0.999979297,1
0.002075886,3.328201933,0.999392611,2740.144692,0.601136399,293.4808298,10957.25056,8.305878926,9.863192321,0.001234042,2.041389367,-0.654615844,0.99996292,1
0.002470236,7.399148382,0.997204296,1323.393596,0.402036381,292.8128406,5286.175234,7.532035913,9.914860364,0.000922542,2.605405654,-0.485762476,0.999072024,1
0.002717314,3.748248926,0.998911035,1721.511042,0.579125599,306.8501425,6882.295917,7.966638731,9.589945664,0.001399641,2.052515904,-0.624694654,0.99990934,1
0.000507117,45.11510637,0.992360937,2953.64929,0.269293139,238.3575824,11769.48205,8.489080718,11.82131272,0.000431661,3.55724313,-0.42394775,0.999058935,1
0.000744476,62.09070447,0.983296606,1858.785441,0.221971961,196.3033542,7373.051058,7.986943544,11.66133178,0.000440629,3.99490098,-0.335916043,0.99518736,1
0.002285009,2.799428473,0.999317269,2050.29704,0.582000118,270.1296514,8198.388731,8.080142995,9.646547101,0.001486861,1.972700031,-0.638625491,0.999935928,1
0.002557491,2.737185301,0.999692494,4451.026659,0.580196745,289.6220522,17801.36945,8.140949352,9.650094999,0.001374648,1.986477859,-0.649909575,0.999950254,1
0.000554342,66.1854325,0.970769319,1132.487545,0.181154625,259.9958739,4463.764749,7.765437835,11.61111247,0.000350415,4.043512244,-0.291131324,0.990030475,1
0.003275465,7.048477791,0.997591963,1464.217017,0.518335828,251.0823871,5849.819589,7.668208619,9.582490507,0.001055084,2.273734214,-0.564380864,0.999708372,1
0.004198196,2.918438117,0.995451006,320.9129469,0.537623832,315.3952541,1280.733349,6.915887947,8.631440941,0.001488909,2.037529155,-0.542558498,0.999132698,1
0.00186379,1.797290009,0.999540735,1956.842924,0.614861528,208.9334237,7825.574406,8.353252616,9.729575874,0.001355573,1.748968375,-0.677362606,0.999974697,1
0.003031019,4.098041988,0.996163296,534.2415202,0.51847049,227.4322468,2132.868039,7.310698767,9.186124559,0.001266034,2.192245388,-0.545497344,0.999445787,1
0.000699107,12.27902743,0.996916453,1991.354677,0.337698386,265.4437468,7953.139682,8.332315812,11.06584655,0.000644977,2.894842637,-0.492571786,0.99961478,1
0.001125129,23.02620655,0.995357332,2480.087296,0.41489675,298.8649081,9897.322976,8.370447841,10.97381482,0.000708959,3.054359231,-0.512923791,0.999724192,1
0.001709084,7.811965757,0.998719953,3051.624264,0.502009027,307.7868671,12198.68509,8.26718556,10.32546645,0.001005936,2.508914484,-0.580771332,0.999885728,1
0.001599645,28.86721604,0.87761149,117.9414472,0.222796687,196.8509454,442.8985727,6.389463126,9.818052579,0.000734914,3.528956784,-0.196385319,0.936413327,1
0.001752296,8.393051893,0.997290592,1549.20484,0.423637361,322.0265129,6188.426307,7.88585023,10.18203775,0.000847023,2.629788267,-0.522542139,0.999589819,1
0.001775446,8.790345392,0.99783144,2026.871619,0.493918366,271.303747,8098.696132,8.264323169,10.27678123,0.000878902,2.600861097,-0.58733747,0.99989726,1
0.002997712,1.063000734,0.999508392,1081.183322,0.688285754,275.2589473,4323.670288,7.866573138,8.902504187,0.001982145,1.494953684,-0.706129983,0.999968042,1
0.001045946,9.115858276,0.996932093,1485.936605,0.363265704,318.0830404,5934.63056,7.972102763,10.52817094,0.000796451,2.749075345,-0.492515868,0.999449486,1
0.001657922,5.391397435,0.998662858,2016.344676,0.494475301,248.1154559,8059.987307,8.152719879,10.13699025,0.001090976,2.328435577,-0.583443851,0.999870988,1
0.001897349,4.085584623,0.998762207,1650.83811,0.536898877,258.5901454,6599.266855,8.093333014,9.889273417,0.001415431,2.151002779,-0.606236571,0.999898439,1
0.000886878,13.69929197,0.997026908,2303.918055,0.396662155,288.3262305,9201.972927,8.464229867,10.94786205,0.000763636,2.873979324,-0.534278586,0.999817999,1
0.001184451,4.504313731,0.998560475,1564.658603,0.476444094,207.3964194,6254.130098,8.270998466,10.28847624,0.00110778,2.278955702,-0.585395257,0.999889811,1
0.001739898,2.206878811,0.999291718,1558.032326,0.573730094,188.1420982,6229.922427,8.156496681,9.683598374,0.001651037,1.879663932,-0.647360944,0.999949096,1
0.000218346,196.834112,0.969872896,3266.994968,0.142654881,282.4239319,12871.14576,8.63802925,13.03049145,0.000189136,4.741254313,-0.299489791,0.994771508,1
0.003067334,16.34438374,0.997903384,3899.207858,0.550758988,311.7194146,15580.48705,8.206047884,10.1134195,0.001000103,2.544889088,-0.600187955,0.999906243,1
0.001113112,13.14714886,0.991853016,807.0135208,0.33277166,258.4354418,3214.906935,7.611405346,10.43915767,0.000779419,2.975273678,-0.423259301,0.997989695,1
0.007858837,7.577177552,0.998942982,3584.545668,0.749416567,344.5761175,14330.6055,7.764277542,8.711597049,0.001732268,1.701434825,-0.750267877,0.999984887,1
0.001757318,5.895510012,0.999312538,4288.004512,0.524055822,340.8214679,17146.12254,8.401661517,10.27310576,0.000998373,2.352464029,-0.613393945,0.99994035,1
0.0012216,7.623522664,0.998056421,1961.651004,0.406559852,256.584548,7838.980494,8.090599644,10.44192504,0.000839257,2.635169019,-0.52846297,0.999705212,1
0.006476052,2.5566336,0.999267562,1745.490073,0.703066762,350.2940833,6979.403657,7.717774726,8.812839344,0.001666774,1.794380628,-0.713015667,0.999969293,1
0.000837732,6.439182308,0.998556942,2231.358652,0.425638215,243.013593,8918.995426,8.454505618,10.69809903,0.000879321,2.482766732,-0.565601573,0.999883691,1
0.001035681,16.57363659,0.996803177,2592.700944,0.360617519,291.7933525,10354.23014,8.107597897,10.79751032,0.000710715,2.985491581,-0.482968364,0.999436635,1
0.00166825,5.702103551,0.998583056,2012.564116,0.477857236,241.3947132,8044.55436,8.004050549,10.07974954,0.000985456,2.434648226,-0.562375452,0.999798403,1
0.000695733,12.49475622,0.997201184,2232.404289,0.3236431,216.4803238,8917.122399,8.366957723,11.13405912,0.000617874,2.91245824,-0.491023396,0.999622821,1
0.000637369,22.81745294,0.995846664,2747.480593,0.290212323,324.8487389,10967.10492,8.36151624,11.462415,0.000503915,3.306054794,-0.444993389,0.999243862,1
0.000313905,110.3139139,0.94581928,1018.065162,0.143189464,168.3588472,3961.946735,7.819648332,12.0942731,0.000277676,4.407009799,-0.237539668,0.979950266,1
0.000631178,50.41322353,0.991404532,2932.815061,0.259750504,358.8526606,11680.84702,8.372823648,11.77998331,0.000389227,3.760321515,-0.405392757,0.998695994,1
0.001708982,3.307566484,0.998774209,1349.27734,0.507662285,260.2399117,5393.801795,7.971495374,9.788647348,0.001392894,2.118923437,-0.596763289,0.999869496,1
0.001083398,10.34033105,0.995609799,1177.989837,0.37682364,281.8497613,4701.619018,7.995205787,10.55770213,0.000722977,2.770265095,-0.491711135,0.999441193,1
0.001434549,6.741980206,0.997673103,1448.876635,0.434412759,283.4435729,5788.764561,7.952230192,10.21281435,0.000929385,2.491339168,-0.532368101,0.999671968,1
0.000961046,19.36977384,0.994445561,1743.890681,0.293967769,313.2616146,6956.192951,7.898207816,10.91295197,0.000524646,3.199265007,-0.420518101,0.998346507,1
0.002237211,3.589808457,0.998471854,1174.833088,0.504093096,311.2330706,4695.742545,7.704835267,9.580134746,0.001292374,2.168165451,-0.572596039,0.999752144,1
0.000770131,7.909412402,0.998879218,3528.618492,0.414584771,267.7588153,14106.56456,8.61306256,10.97147401,0.000818998,2.595736304,-0.559240438,0.999889544,1
0.00123665,6.775953218,0.998335948,2036.261321,0.441823581,319.7490442,8138.269329,8.321818722,10.52559142,0.000843834,2.524549271,-0.563027026,0.999855721,1
0.002246385,2.289668314,0.99970535,3885.784301,0.693837176,283.193902,15540.84754,8.557201305,9.653898641,0.001513066,1.693182221,-0.728806253,0.999991709,1
